File Title: ,C:\Users\slank\Desktop\LOG01.LOG
File Name: ,C:\Users\slank\Desktop\LOG01.LOG
Start Time:,9/28/2017 3:56:30 PM
End Time:,10/15/2017 4:54:53 PM
Interval:,15
Records:,54663
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Velocity (ft/s),Error #
10/7/2017 11:58:15 AM,0.433055261427422,0
10/7/2017 11:58:29 AM,0.398130200283881,0
10/7/2017 11:58:44 AM,0.38676218090339,0
10/7/2017 11:58:59 AM,0.386992551977376,0
10/7/2017 11:59:14 AM,0.404655328322155,0
10/7/2017 11:59:29 AM,0.379443763485474,0
10/7/2017 11:59:44 AM,0.372535565048159,0
10/7/2017 11:59:59 AM,0.379607956679202,0
10/7/2017 12:00:14 PM,0.387722751247179,0
10/7/2017 12:00:29 PM,0.380066364250194,0
10/7/2017 12:00:44 PM,0.375223591278617,0
10/7/2017 12:00:59 PM,0.375453234209573,0
10/7/2017 12:01:16 PM,0.359506212146282,0
10/7/2017 12:01:29 PM,0.390613950831555,0
10/7/2017 12:01:45 PM,0.369324608767734,0
10/7/2017 12:01:59 PM,0.378631337914274,0
10/7/2017 12:02:15 PM,0.411455220082279,0
10/7/2017 12:02:30 PM,0.425004860674458,0
10/7/2017 12:02:45 PM,0.377842464926615,0
10/7/2017 12:03:00 PM,0.404503533833669,0
10/7/2017 12:03:14 PM,0.39936031637669,0
10/7/2017 12:03:29 PM,0.427854184918544,0
10/7/2017 12:03:44 PM,0.424516127674552,0
10/7/2017 12:03:59 PM,0.399145372522984,0
10/7/2017 12:04:14 PM,0.367415212244809,0
10/7/2017 12:04:29 PM,0.37560137124444,0
10/7/2017 12:04:46 PM,0.379777261482143,0
10/7/2017 12:04:59 PM,0.386729156457929,0
10/7/2017 12:05:14 PM,0.397239114184616,0
10/7/2017 12:05:29 PM,0.387509817735819,0
10/7/2017 12:05:45 PM,0.395174516325875,0
10/7/2017 12:05:59 PM,0.392539865861999,0
10/7/2017 12:06:14 PM,0.377784922417795,0
10/7/2017 12:06:30 PM,0.33241566369822,0
10/7/2017 12:06:44 PM,0.315029967247902,0
10/7/2017 12:07:00 PM,0.333450188772817,0
10/7/2017 12:07:15 PM,0.297628840759581,0
10/7/2017 12:07:30 PM,0.328856969443609,0
10/7/2017 12:07:45 PM,0.31573730422574,0
10/7/2017 12:07:59 PM,0.283528196663849,0
10/7/2017 12:08:14 PM,0.278063301775995,0
10/7/2017 12:08:29 PM,0.279837366477289,0
10/7/2017 12:08:44 PM,0.286965882371143,0
10/7/2017 12:08:59 PM,0.220964990812284,0
10/7/2017 12:09:14 PM,0.150617978168935,0
10/7/2017 12:09:30 PM,0.154029847947886,0
10/7/2017 12:09:44 PM,0.16859139722734,0
10/7/2017 12:09:59 PM,0.312072056194665,0
10/7/2017 12:10:14 PM,0.315776766505089,0
10/7/2017 12:10:30 PM,0.532664617485278,0
10/7/2017 12:10:44 PM,0.506242341790684,0
10/7/2017 12:10:59 PM,0.507198377975216,0
10/7/2017 12:11:14 PM,0.481146043090225,0
10/7/2017 12:11:29 PM,0.464440605183186,0
10/7/2017 12:11:44 PM,0.459830836474095,0
10/7/2017 12:11:59 PM,0.447281637228714,0
10/7/2017 12:12:14 PM,0.430091033594392,0
10/7/2017 12:12:30 PM,0.433991855695429,0
10/7/2017 12:12:45 PM,0.443194745456267,0
10/7/2017 12:13:00 PM,0.422608359724258,0
10/7/2017 12:13:14 PM,0.227062105945535,0
10/7/2017 12:13:29 PM,0.424029025677082,0
10/7/2017 12:13:44 PM,0.469531943302716,0
10/7/2017 12:14:00 PM,0.506562656929606,0
10/7/2017 12:14:15 PM,0.478385975459033,0
10/7/2017 12:14:30 PM,0.476799802856419,0
10/7/2017 12:14:44 PM,0.495747178102502,0
10/7/2017 12:14:59 PM,0.493262433901986,0
10/7/2017 12:15:14 PM,0.142042298765351,0
10/7/2017 12:15:29 PM,0.170535814141588,0
10/7/2017 12:15:44 PM,0.199439773251697,0
10/7/2017 12:16:00 PM,0.189534170998873,0
10/7/2017 12:16:14 PM,0.177197356099375,0
10/7/2017 12:16:29 PM,0.205027694457844,0
10/7/2017 12:16:44 PM,0.187423267047742,0
10/7/2017 12:16:59 PM,0.19089113474684,0
10/7/2017 12:17:14 PM,0.203509798663098,0
10/7/2017 12:17:29 PM,0.220092575994089,0
10/7/2017 12:17:44 PM,0.19764719350052,0
10/7/2017 12:17:59 PM,0.190110463324775,0
10/7/2017 12:18:14 PM,0.171640142699814,0
10/7/2017 12:18:29 PM,0.178099684028653,0
10/7/2017 12:18:44 PM,0.17349830972012,0
10/7/2017 12:19:00 PM,0.210518617783305,0
10/7/2017 12:19:14 PM,0.471137550918487,0
10/7/2017 12:19:29 PM,0.458481437343679,0
10/7/2017 12:19:44 PM,0.448648038056363,0
10/7/2017 12:19:59 PM,0.42589130019382,0
10/7/2017 12:20:14 PM,0.450711896917266,0
10/7/2017 12:20:29 PM,0.397420523411181,0
10/7/2017 12:20:45 PM,0.119037587552044,0
10/7/2017 12:20:59 PM,0.157027021690525,0
10/7/2017 12:21:14 PM,0.148295305289791,0
10/7/2017 12:21:29 PM,0.151036612040688,0
10/7/2017 12:21:45 PM,0.118461668267186,0
10/7/2017 12:22:00 PM,8.51794538220132E-02,0
10/7/2017 12:22:14 PM,8.47131411336356E-02,0
10/7/2017 12:22:29 PM,7.43147216742657E-02,0
10/7/2017 12:22:44 PM,0.05755018235183,0
10/7/2017 12:22:59 PM,6.34626292053374E-02,0
10/7/2017 12:23:14 PM,7.72727308589408E-02,0
10/7/2017 12:23:29 PM,8.52322993212574E-02,0
10/7/2017 12:23:45 PM,8.12187666776515E-02,0
10/7/2017 12:23:59 PM,0.107152076764236,0
10/7/2017 12:24:14 PM,0.122991460703058,0
10/7/2017 12:24:29 PM,0.1230432048169,0
10/7/2017 12:24:44 PM,8.91081340343676E-02,0
10/7/2017 12:24:59 PM,0.110819437324074,0
10/7/2017 12:25:14 PM,0.11110485526568,0
10/7/2017 12:25:30 PM,8.43688154822852E-02,0
10/7/2017 12:25:44 PM,8.82844469777589E-02,0
10/7/2017 12:25:59 PM,8.70382475052781E-02,0
10/7/2017 12:26:14 PM,8.69816968684304E-02,0
10/7/2017 12:26:29 PM,0.101719453289812,0
10/7/2017 12:26:44 PM,8.19023734867654E-02,0
10/7/2017 12:26:59 PM,0.073925759293068,0
10/7/2017 12:27:15 PM,0.108158466581798,0
10/7/2017 12:27:30 PM,8.73113494576521E-02,0
10/7/2017 12:27:44 PM,0.106718119966789,0
10/7/2017 12:27:59 PM,0.145761005290313,0
10/7/2017 12:28:14 PM,0.184063888002174,0
10/7/2017 12:28:30 PM,0.176267304657136,0
10/7/2017 12:28:44 PM,0.217346911333639,0
10/7/2017 12:28:59 PM,0.203565789531582,0
10/7/2017 12:29:14 PM,0.419949888052614,0
10/7/2017 12:29:29 PM,0.200068026001118,0
10/7/2017 12:29:44 PM,0.190917269077245,0
10/7/2017 12:29:59 PM,0.156149207190773,0
10/7/2017 12:30:15 PM,0.113637327681428,0
10/7/2017 12:30:29 PM,0.131158153836101,0
10/7/2017 12:30:44 PM,0.102121980431903,0
10/7/2017 12:30:59 PM,7.95324521020778E-02,0
10/7/2017 12:31:14 PM,6.73936886415946E-02,0
10/7/2017 12:31:29 PM,0.10547093848198,0
10/7/2017 12:31:44 PM,9.44700733217137E-02,0
10/7/2017 12:32:00 PM,0.141350515395681,0
10/7/2017 12:32:14 PM,0.172782477846861,0
10/7/2017 12:32:29 PM,0.169204436527398,0
10/7/2017 12:32:44 PM,0.135509168147718,0
10/7/2017 12:32:59 PM,0.14940656499749,0
10/7/2017 12:33:14 PM,0.119597086224774,0
10/7/2017 12:33:29 PM,0.151911482305237,0
10/7/2017 12:33:44 PM,0.166013655686172,0
10/7/2017 12:34:00 PM,0.154735067722985,0
10/7/2017 12:34:14 PM,0.144406696269929,0
10/7/2017 12:34:29 PM,0.553770731499193,0
10/7/2017 12:34:44 PM,0.365557338074219,0
10/7/2017 12:35:00 PM,0.202210481752794,0
10/7/2017 12:35:14 PM,0.209216292127923,0
10/7/2017 12:35:29 PM,0.188901830757172,0
10/7/2017 12:35:44 PM,0.164420670321675,0
10/7/2017 12:35:59 PM,0.157951216468653,0
10/7/2017 12:36:14 PM,0.173165709134922,0
10/7/2017 12:36:29 PM,0.174604794008537,0
10/7/2017 12:36:45 PM,0.194326960241169,0
10/7/2017 12:36:59 PM,0.176864551864197,0
10/7/2017 12:37:14 PM,0.179730274951736,0
10/7/2017 12:37:29 PM,0.216235423795024,0
10/7/2017 12:37:44 PM,0.190818307553705,0
10/7/2017 12:37:59 PM,0.226222629745684,0
10/7/2017 12:38:15 PM,0.199803200618851,0
10/7/2017 12:38:30 PM,0.183788706774677,0
10/7/2017 12:38:44 PM,0.161609262461911,0
10/7/2017 12:38:59 PM,0.111954137803467,0
10/7/2017 12:39:14 PM,0.136516763033308,0
10/7/2017 12:39:29 PM,0.173003918228641,0
10/7/2017 12:39:44 PM,0.175729199160683,0
10/7/2017 12:40:00 PM,0.183376129394705,0
10/7/2017 12:40:15 PM,0.203335228011182,0
10/7/2017 12:40:29 PM,0.165374583353311,0
10/7/2017 12:40:44 PM,0.146449342984846,0
10/7/2017 12:40:59 PM,0.490927408210628,0
10/7/2017 12:41:14 PM,0.317441313307256,0
10/7/2017 12:41:30 PM,0.338670368788597,0
10/7/2017 12:41:44 PM,0.324560362539978,0
10/7/2017 12:41:59 PM,0.331305664093222,0
10/7/2017 12:42:14 PM,0.349103018663261,0
10/7/2017 12:42:29 PM,0.358199425631893,0
10/7/2017 12:42:44 PM,0.363472732846516,0
10/7/2017 12:42:59 PM,0.360552072469746,0
10/7/2017 12:43:15 PM,0.309465569109029,0
10/7/2017 12:43:29 PM,0.187089475784756,0
10/7/2017 12:43:45 PM,0.167063434622043,0
10/7/2017 12:44:00 PM,0.15686915338826,0
10/7/2017 12:44:14 PM,0.146705077025565,0
10/7/2017 12:44:29 PM,0.117691934179974,0
10/7/2017 12:44:44 PM,9.13412452021675E-02,0
10/7/2017 12:44:59 PM,9.60742262451586E-02,0
10/7/2017 12:45:14 PM,0.107861417168971,0
10/7/2017 12:45:29 PM,8.70390303452564E-02,0
10/7/2017 12:45:44 PM,8.59520098452898E-02,0
10/7/2017 12:45:59 PM,6.83239046107105E-02,0
10/7/2017 12:46:15 PM,5.67100361155649E-02,0
10/7/2017 12:46:30 PM,7.21463057789066E-02,0
10/7/2017 12:46:44 PM,9.43309344093387E-02,0
10/7/2017 12:47:00 PM,0.102725977792093,0
10/7/2017 12:47:15 PM,7.69643440001388E-02,0
10/7/2017 12:47:30 PM,6.02948914265257E-02,0
10/7/2017 12:47:44 PM,5.86703115290959E-02,0
10/7/2017 12:48:00 PM,5.26557020472337E-02,0
10/7/2017 12:48:14 PM,0.04178080901658,0
10/7/2017 12:48:29 PM,5.88341627999251E-02,0
10/7/2017 12:48:44 PM,5.66121135136263E-02,0
10/7/2017 12:48:59 PM,9.47032572837318E-02,0
10/7/2017 12:49:14 PM,7.78448837174961E-02,0
10/7/2017 12:49:29 PM,5.81008161251718E-02,0
10/7/2017 12:49:45 PM,5.17232348267747E-02,0
10/7/2017 12:49:59 PM,4.40902263955636E-02,0
10/7/2017 12:50:14 PM,3.13364934051264E-02,0
10/7/2017 12:50:29 PM,2.41352071375874E-02,0
10/7/2017 12:50:44 PM,1.76149890206727E-02,0
10/7/2017 12:50:59 PM,2.28045735928229E-02,0
10/7/2017 12:51:14 PM,2.23513828661216E-02,0
10/7/2017 12:51:29 PM,1.62350199537675E-02,0
10/7/2017 12:51:44 PM,1.96103318943509E-02,0
10/7/2017 12:51:59 PM,1.92129918001069E-02,0
10/7/2017 12:52:14 PM,0.028661041663024,0
10/7/2017 12:52:29 PM,1.83843203117771E-02,0
10/7/2017 12:52:45 PM,1.49134700306948E-02,0
10/7/2017 12:52:59 PM,1.07514778260698E-02,0
10/7/2017 12:53:15 PM,2.05165949571167E-02,0
10/7/2017 12:53:29 PM,3.48278613882027E-02,0
10/7/2017 12:53:44 PM,2.70268230633615E-02,0
10/7/2017 12:53:59 PM,2.79288722706978E-02,0
10/7/2017 12:54:14 PM,6.26004001820486E-02,0
10/7/2017 12:54:30 PM,7.00896592934009E-02,0
10/7/2017 12:54:44 PM,6.57032801704635E-02,0
10/7/2017 12:54:59 PM,6.47006804201325E-02,0
10/7/2017 12:55:14 PM,5.45695680775146E-02,0
10/7/2017 12:55:29 PM,4.07080779576854E-02,0
10/7/2017 12:55:44 PM,4.68151403537209E-02,0
10/7/2017 12:55:59 PM,3.45027126494093E-02,0
10/7/2017 12:56:14 PM,5.41655466083974E-02,0
10/7/2017 12:56:29 PM,6.14429146024864E-02,0
10/7/2017 12:56:45 PM,0.143873715490663,0
10/7/2017 12:57:00 PM,0.170200195720261,0
10/7/2017 12:57:14 PM,0.191822960881208,0
10/7/2017 12:57:30 PM,0.181162781689207,0
10/7/2017 12:57:44 PM,0.148814896461395,0
10/7/2017 12:57:59 PM,0.215844565870627,0
10/7/2017 12:58:15 PM,0.327321055937613,0
10/7/2017 12:58:30 PM,0.304288880583778,0
10/7/2017 12:58:45 PM,0.278980124849935,0
10/7/2017 12:58:59 PM,0.301865875937267,0
10/7/2017 12:59:15 PM,0.316988554398939,0
10/7/2017 12:59:30 PM,0.30194183436772,0
10/7/2017 12:59:44 PM,0.295936856225689,0
10/7/2017 12:59:59 PM,0.346135830020691,0
10/7/2017 1:00:14 PM,0.311846359755026,0
10/7/2017 1:00:29 PM,0.215800931020839,0
10/7/2017 1:00:44 PM,0.251347986770009,0
10/7/2017 1:01:00 PM,0.263747852385757,0
10/7/2017 1:01:14 PM,0.26720813181924,0
10/7/2017 1:01:29 PM,0.280947257180681,0
10/7/2017 1:01:44 PM,0.274842964233765,0
10/7/2017 1:01:59 PM,0.243461456801302,0
10/7/2017 1:02:14 PM,0.057583982309046,0
10/7/2017 1:02:29 PM,0.100689379135451,0
10/7/2017 1:02:44 PM,9.40396661249742E-02,0
10/7/2017 1:02:59 PM,7.52177400064012E-02,0
10/7/2017 1:03:14 PM,8.31797438763161E-02,0
10/7/2017 1:03:29 PM,0.095491244700141,0
10/7/2017 1:03:44 PM,0.123778271648786,0
10/7/2017 1:04:01 PM,0.136471050084045,0
10/7/2017 1:04:15 PM,0.12007396336469,0
10/7/2017 1:04:29 PM,0.105072993165935,0
10/7/2017 1:04:44 PM,0.108904522829949,0
10/7/2017 1:04:59 PM,9.87870939067315E-02,0
10/7/2017 1:05:14 PM,0.131195943196692,0
10/7/2017 1:05:29 PM,0.120266122871031,0
10/7/2017 1:05:46 PM,0.135567777064489,0
10/7/2017 1:06:00 PM,0.123174074076911,0
10/7/2017 1:06:15 PM,0.170497015688948,0
10/7/2017 1:06:30 PM,0.211482748430429,0
10/7/2017 1:06:44 PM,0.183189687929358,0
10/7/2017 1:06:59 PM,0.219515747834543,0
10/7/2017 1:07:15 PM,0.278392209275373,0
10/7/2017 1:07:29 PM,0.111526425638035,0
10/7/2017 1:07:44 PM,0.140243817348373,0
10/7/2017 1:07:59 PM,0.120237584171012,0
10/7/2017 1:08:14 PM,0.120532647432497,0
10/7/2017 1:08:29 PM,0.113896947493094,0
10/7/2017 1:08:45 PM,8.79646905321859E-02,0
10/7/2017 1:08:59 PM,7.22798665827866E-02,0
10/7/2017 1:09:14 PM,6.84390210236918E-02,0
10/7/2017 1:09:29 PM,7.10150695778123E-02,0
10/7/2017 1:09:44 PM,9.56430848901173E-02,0
10/7/2017 1:10:00 PM,9.60456468642405E-02,0
10/7/2017 1:10:14 PM,0.123915238563944,0
10/7/2017 1:10:30 PM,0.125347345437245,0
10/7/2017 1:10:44 PM,0.114683941093973,0
10/7/2017 1:10:59 PM,0.108677347620189,0
10/7/2017 1:11:14 PM,0.103758881296795,0
10/7/2017 1:11:29 PM,0.108657426134194,0
10/7/2017 1:11:44 PM,0.136193926750955,0
10/7/2017 1:11:59 PM,0.142492926857172,0
10/7/2017 1:12:15 PM,0.116258389248427,0
10/7/2017 1:12:31 PM,0.188714195787837,0
10/7/2017 1:12:44 PM,0.256784899425493,0
10/7/2017 1:12:59 PM,0.261470223783919,0
10/7/2017 1:13:15 PM,0.217936260031771,0
10/7/2017 1:13:29 PM,-2.26570624274176E-02,0
10/7/2017 1:13:44 PM,2.41346649204533E-02,0
10/7/2017 1:13:59 PM,3.14922336917462E-02,0
10/7/2017 1:14:14 PM,7.41882150670908E-02,0
10/7/2017 1:14:29 PM,0.423307477035833,0
10/7/2017 1:14:44 PM,0.346706038056193,0
10/7/2017 1:14:59 PM,0.153237781192438,0
10/7/2017 1:15:15 PM,0.416998485865804,0
10/7/2017 1:15:29 PM,0.398807846646677,0
10/7/2017 1:15:44 PM,0.37540919763508,0
10/7/2017 1:15:59 PM,0.353926199049058,0
10/7/2017 1:16:14 PM,0.313098971125231,0
10/7/2017 1:16:29 PM,0.311496461125235,0
10/7/2017 1:16:44 PM,0.290000671136514,0
10/7/2017 1:17:00 PM,0.254955268043105,0
10/7/2017 1:17:14 PM,0.217805519722472,0
10/7/2017 1:17:29 PM,0.170253113706173,0
10/7/2017 1:17:44 PM,0.1135936735502,0
10/7/2017 1:17:59 PM,9.21802591971974E-02,0
10/7/2017 1:18:14 PM,0.105694348334787,0
10/7/2017 1:18:29 PM,7.71471819082217E-02,0
10/7/2017 1:18:45 PM,0.114775634799714,0
10/7/2017 1:19:00 PM,0.132848666533035,0
10/7/2017 1:19:14 PM,0.156127459539492,0
10/7/2017 1:19:29 PM,0.333441285735193,0
10/7/2017 1:19:45 PM,2.91650089678809E-02,0
10/7/2017 1:20:00 PM,9.39477724859942E-02,0
10/7/2017 1:20:14 PM,0.178629240998191,0
10/7/2017 1:20:29 PM,0.190158001964891,0
10/7/2017 1:20:44 PM,0.187761390587362,0
10/7/2017 1:20:59 PM,0.205996963768102,0
10/7/2017 1:21:14 PM,0.241859813101241,0
10/7/2017 1:21:29 PM,0.227985887305376,0
10/7/2017 1:21:45 PM,0.208019292841933,0
10/7/2017 1:21:59 PM,0.210317680156901,0
10/7/2017 1:22:14 PM,0.203274497563424,0
10/7/2017 1:22:29 PM,0.369655236448313,0
10/7/2017 1:22:44 PM,0.299391908001145,0
10/7/2017 1:22:59 PM,0.203288041469329,0
10/7/2017 1:23:14 PM,0.222792174780782,0
10/7/2017 1:23:31 PM,0.248383571515872,0
10/7/2017 1:23:44 PM,0.233708900331237,0
10/7/2017 1:23:59 PM,0.202785363101083,0
10/7/2017 1:24:15 PM,0.194982123315899,0
10/7/2017 1:24:29 PM,0.17836005488421,0
10/7/2017 1:24:44 PM,0.21803045129331,0
10/7/2017 1:24:59 PM,0.327651163037037,0
10/7/2017 1:25:14 PM,3.65277814206628E-02,0
10/7/2017 1:25:29 PM,2.09734961885679E-02,0
10/7/2017 1:25:44 PM,0.312142396087536,0
10/7/2017 1:26:00 PM,0.26443329662685,0
10/7/2017 1:26:15 PM,0.249214423340602,0
10/7/2017 1:26:30 PM,0.239272831513733,0
10/7/2017 1:26:44 PM,0.238248213430323,0
10/7/2017 1:27:00 PM,0.206347710215823,0
10/7/2017 1:27:14 PM,0.174056729713255,0
10/7/2017 1:27:29 PM,0.179821908772933,0
10/7/2017 1:27:44 PM,0.187181546827937,0
10/7/2017 1:27:59 PM,0.174491411770352,0
10/7/2017 1:28:15 PM,0.189232725276203,0
10/7/2017 1:28:29 PM,0.206826243609712,0
10/7/2017 1:28:44 PM,0.138788605247966,0
10/7/2017 1:28:59 PM,2.55206414261768E-02,0
10/7/2017 1:29:14 PM,6.41073661527138E-02,0
10/7/2017 1:29:29 PM,0.238428861827734,0
10/7/2017 1:29:44 PM,0.269075636462734,0
10/7/2017 1:29:59 PM,0.137693311111735,0
10/7/2017 1:30:14 PM,0.16487314837054,0
10/7/2017 1:30:29 PM,0.175956850500649,0
10/7/2017 1:30:44 PM,0.198278520236823,0
10/7/2017 1:30:59 PM,0.428293036874179,0
10/7/2017 1:31:16 PM,0.345126211244243,0
10/7/2017 1:31:29 PM,0.1597979321397,0
10/7/2017 1:31:44 PM,0.173587169823938,0
10/7/2017 1:32:00 PM,0.22566467690332,0
10/7/2017 1:32:14 PM,0.235593450859023,0
10/7/2017 1:32:29 PM,0.244315118167959,0
10/7/2017 1:32:44 PM,0.238675707950595,0
10/7/2017 1:33:00 PM,0.227015080498644,0
10/7/2017 1:33:14 PM,0.214692124246139,0
10/7/2017 1:33:29 PM,0.220583405963526,0
10/7/2017 1:33:44 PM,0.206899176982893,0
10/7/2017 1:34:00 PM,0.116295616792485,0
10/7/2017 1:34:15 PM,0.195103532497277,0
10/7/2017 1:34:29 PM,0.337608684836492,0
10/7/2017 1:34:45 PM,0.303805712034731,0
10/7/2017 1:34:59 PM,0.152409267981606,0
10/7/2017 1:35:14 PM,0.166253716544475,0
10/7/2017 1:35:29 PM,0.151879983703367,0
10/7/2017 1:35:44 PM,0.126963232130354,0
10/7/2017 1:35:59 PM,0.115532169687627,0
10/7/2017 1:36:14 PM,0.106063959534441,0
10/7/2017 1:36:30 PM,0.151193112821985,0
10/7/2017 1:36:46 PM,0.334907673121584,0
10/7/2017 1:36:59 PM,0.256699536019366,0
10/7/2017 1:37:14 PM,7.49289546822544E-02,0
10/7/2017 1:37:29 PM,7.11793198928776E-02,0
10/7/2017 1:37:46 PM,7.35805529540022E-02,0
10/7/2017 1:37:59 PM,7.47695993829082E-02,0
10/7/2017 1:38:14 PM,9.38016083983921E-02,0
10/7/2017 1:38:29 PM,3.95221833034112E-02,0
10/7/2017 1:38:44 PM,0.164638979693223,0
10/7/2017 1:38:59 PM,0.12683743519104,0
10/7/2017 1:39:14 PM,0.102189569783147,0
10/7/2017 1:39:30 PM,0.126783649640832,0
10/7/2017 1:39:45 PM,8.74152054060121E-02,0
10/7/2017 1:39:59 PM,7.07339178539748E-02,0
10/7/2017 1:40:14 PM,7.53735173407139E-02,0
10/7/2017 1:40:29 PM,7.79007738755741E-02,0
10/7/2017 1:40:44 PM,6.83585531338757E-02,0
10/7/2017 1:40:59 PM,9.17664855907772E-02,0
10/7/2017 1:41:15 PM,0.102806877629052,0
10/7/2017 1:41:30 PM,0.116509259008211,0
10/7/2017 1:41:45 PM,0.113022492150935,0
10/7/2017 1:41:59 PM,8.72649435636376E-02,0
10/7/2017 1:42:14 PM,8.45876536348178E-02,0
10/7/2017 1:42:30 PM,7.12594083336251E-02,0
10/7/2017 1:42:44 PM,5.05993168129195E-02,0
10/7/2017 1:42:59 PM,3.55927511811185E-02,0
10/7/2017 1:43:14 PM,2.52753881178102E-02,0
10/7/2017 1:43:31 PM,2.63896220445976E-02,0
10/7/2017 1:43:44 PM,3.48414898252374E-02,0
10/7/2017 1:43:59 PM,2.40097394238396E-02,0
10/7/2017 1:44:15 PM,1.55793900676502E-02,0
10/7/2017 1:44:29 PM,2.59950110243683E-02,0
10/7/2017 1:44:44 PM,1.74921254851848E-02,0
10/7/2017 1:44:59 PM,3.06652851449509E-02,0
10/7/2017 1:45:14 PM,4.90514045638062E-02,0
10/7/2017 1:45:29 PM,5.08972940667334E-02,0
10/7/2017 1:45:44 PM,6.19987149731717E-02,0
10/7/2017 1:46:00 PM,0.074009987076682,0
10/7/2017 1:46:14 PM,6.90796644731093E-02,0
10/7/2017 1:46:30 PM,0.047812462179839,0
10/7/2017 1:46:44 PM,0.036385985125938,0
10/7/2017 1:46:59 PM,3.59696109061747E-02,0
10/7/2017 1:47:14 PM,3.75491245238347E-02,0
10/7/2017 1:47:29 PM,3.94087662545845E-02,0
10/7/2017 1:47:44 PM,2.78204897112159E-02,0
10/7/2017 1:48:00 PM,4.74390514176772E-02,0
10/7/2017 1:48:14 PM,0.048272784913911,0
10/7/2017 1:48:29 PM,4.49371396192641E-02,0
10/7/2017 1:48:45 PM,6.07469408409989E-02,0
10/7/2017 1:49:00 PM,0.045250030447434,0
10/7/2017 1:49:14 PM,4.03419444528709E-02,0
10/7/2017 1:49:29 PM,0.038456377840077,0
10/7/2017 1:49:44 PM,2.78127514678188E-02,0
10/7/2017 1:49:59 PM,4.42934336871759E-02,0
10/7/2017 1:50:14 PM,5.28049492616468E-02,0
10/7/2017 1:50:29 PM,5.81600672280937E-02,0
10/7/2017 1:50:45 PM,9.56598952690387E-02,0
10/7/2017 1:50:59 PM,7.52087166069405E-02,0
10/7/2017 1:51:14 PM,0.084220142244364,0
10/7/2017 1:51:29 PM,7.50754293995252E-02,0
10/7/2017 1:51:44 PM,5.27820910843257E-02,0
10/7/2017 1:52:00 PM,7.28809784470515E-02,0
10/7/2017 1:52:14 PM,5.53384931232768E-02,0
10/7/2017 1:52:29 PM,6.36563054431464E-02,0
10/7/2017 1:52:45 PM,6.44710110985706E-02,0
10/7/2017 1:52:59 PM,4.93740502753731E-02,0
10/7/2017 1:53:14 PM,5.94887155880777E-02,0
10/7/2017 1:53:29 PM,6.85560672279521E-02,0
10/7/2017 1:53:45 PM,6.66657967053822E-02,0
10/7/2017 1:53:59 PM,4.82084950591738E-02,0
10/7/2017 1:54:15 PM,3.55581708177864E-02,0
10/7/2017 1:54:29 PM,3.33244546619175E-02,0
10/7/2017 1:54:44 PM,3.64973966592245E-02,0
10/7/2017 1:54:59 PM,2.67452089594341E-02,0
10/7/2017 1:55:14 PM,0.0696126439956,0
10/7/2017 1:55:31 PM,0.111852594574157,0
10/7/2017 1:55:44 PM,9.73576579406438E-02,0
10/7/2017 1:55:59 PM,0.10697553440078,0
10/7/2017 1:56:15 PM,7.93459483321278E-02,0
10/7/2017 1:56:30 PM,9.02525883410778E-02,0
10/7/2017 1:56:44 PM,0.077873963203335,0
10/7/2017 1:56:59 PM,6.66767302964987E-02,0
10/7/2017 1:57:15 PM,4.83809604473209E-02,0
10/7/2017 1:57:29 PM,7.33700656452817E-02,0
10/7/2017 1:57:44 PM,0.107866207768129,0
10/7/2017 1:57:59 PM,7.87219864063419E-02,0
10/7/2017 1:58:14 PM,5.91939500298043E-02,0
10/7/2017 1:58:29 PM,8.83592419104725E-02,0
10/7/2017 1:58:44 PM,8.15281649917193E-02,0
10/7/2017 1:58:59 PM,6.77678015558379E-02,0
10/7/2017 1:59:14 PM,0.393116116245059,0
10/7/2017 1:59:29 PM,0.256672173788553,0
10/7/2017 1:59:45 PM,0.201160636882864,0
10/7/2017 1:59:59 PM,0.393682352685259,0
10/7/2017 2:00:15 PM,0.343780737065815,0
10/7/2017 2:00:29 PM,0.174784802214177,0
10/7/2017 2:00:45 PM,0.15756944935829,0
10/7/2017 2:00:59 PM,0.146832372586088,0
10/7/2017 2:01:14 PM,0.156465961618431,0
10/7/2017 2:01:29 PM,0.131697516354168,0
10/7/2017 2:01:44 PM,0.127936227868083,0
10/7/2017 2:02:00 PM,0.150858908603866,0
10/7/2017 2:02:14 PM,0.121693022802634,0
10/7/2017 2:02:29 PM,0.143381092502069,0
10/7/2017 2:02:44 PM,0.121591052157514,0
10/7/2017 2:02:59 PM,0.118436854038917,0
10/7/2017 2:03:15 PM,0.129105040406682,0
10/7/2017 2:03:30 PM,0.145520216650536,0
10/7/2017 2:03:45 PM,0.148837065933636,0
10/7/2017 2:03:59 PM,0.18171953120655,0
10/7/2017 2:04:14 PM,0.131414279334192,0
10/7/2017 2:04:30 PM,4.65759239407591E-03,0
10/7/2017 2:04:44 PM,7.30953131903137E-02,0
10/7/2017 2:05:00 PM,0.13282053900835,0
10/7/2017 2:05:14 PM,0.159875551109948,0
10/7/2017 2:05:29 PM,0.164312436746422,0
10/7/2017 2:05:44 PM,0.206536697350754,0
10/7/2017 2:05:59 PM,0.163761194159884,0
10/7/2017 2:06:14 PM,0.088540987618457,0
10/7/2017 2:06:29 PM,0.156722055557363,0
